RA,DEC,Star_name,Cluster_name,Age_Myr,DistancePC,V,B-V,V-I,J,H,Ks,2mass_quality,V-Ks,spectral_type,ref,binarity,L_X,L_X_err,L_x_upper_lim,Lx_ref,P_rot,P_rot_err,P_rot_upper_lim,P_rot_ref,data_origin,Mass,Radius,Teff,d(r),Lbol,log(Lx/Lbol),HD,HIP,Gliese,var_name,2mass_name,logTeff,logLum,logMass,logAge_wright,logA_boss,e_logA_boss,E_logA_boss,age_up_diff,age_lo_diff,logA_err,logAge
122.531167,-49.179083,-,NGC2547,40,407,16.33,-,1.880,13.222,12.543,12.382,AAA,3.802,-,-,-,29.594,0.090,-,J11,1.457,-,-,I08,J10,0.712,0.6832,4124,0.584,0.1544,-3.181,-,-,-,-,08100749-4910447,3.6153186566114788,-0.8113527040002826,-0.14752000636314364,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.537250,-49.261472,-,NGC2547,40,407,15.63,-,1.510,12.938,12.320,12.195,AAA,3.289,-,-,-,29.663,0.081,-,J11,4.41,-,-,I08,J10,0.766,0.7421,4333,0.638,0.211,-3.247,-,-,-,-,08100893-4915413,3.636788689034375,-0.6757175447023074,-0.11577123036739606,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.557292,-49.286444,-,NGC2547,40,407,17.83,-,2.440,14.005,13.349,13.163,AAA,4.521,-,-,-,29.662,0.089,-,J11,1.699,-,-,I08,J10,0.501,0.5308,3784,0.441,0.06537,-2.739,-,-,-,-,08101374-4917112,3.5779511277297553,-1.184621515034082,-0.30016227413275426,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.559792,-49.474028,-,NGC2547,40,407,17.86,-,2.520,13.941,13.257,13.056,AAA,4.658,-,-,-,29.308,0.139,-,J11,1.216,-,-,I08,J10,0.515,0.5397,3802,0.441,0.06966,-3.121,-,-,-,-,08101431-4928268,3.5800121125294244,-1.1570165298777826,-0.28819277095880896,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.562083,-49.039556,-,NGC2547,40,407,15.94,-,1.680,13.068,12.436,12.258,AAA,3.536,-,-,-,29.516,0.252,-,J11,0.536,-,-,I08,J10,0.741,0.7149,4236,0.584,0.1849,-3.337,-,-,-,-,08101489-4902223,3.6269559514354475,-0.7330630888408269,-0.13018179202067184,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.576750,-49.037389,-,NGC2547,40,407,16.29,-,2.040,12.995,12.299,12.074,AAA,4.07,-,-,-,29.847,0.103,-,J11,1.825,-,-,I08,J10,0.754,0.7282,4284,0.638,0.1977,-3.034,-,-,-,-,08101842-4902145,3.631849462159818,-0.7039933306863277,-0.12262865413022594,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.576958,-49.441861,-,NGC2547,40,407,19.07,-,3.120,14.292,13.635,13.354,AAA,5.57,-,-,-,29.014,0.158,-,J11,0.512,-,-,I08,J10,0.411,0.4824,3684,0.312,0.04695,-3.243,-,-,-,-,08101841-4926312,3.566319621524811,-1.3283644033978703,-0.38615817812393083,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.606417,-49.109278,-,NGC2547,40,407,16.77,-,2.040,13.528,12.874,12.604,AAA,4.02,-,-,-,29.296,0.126,-,J11,4.695,-,-,I08,J10,0.659,0.6372,4006,0.584,0.122,-3.376,-,-,-,-,08102553-4906335,3.6027109449575576,-0.9136401693252518,-0.1811145854059901,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.614167,-49.338806,-,NGC2547,40,407,18.53,-,2.630,14.389,13.772,13.584,AAA,4.8,-,-,-,29.183,0.110,-,J11,2.071,-,-,I08,J10,0.382,0.4657,3645,0.312,0.0419,-3.025,-,-,-,-,08102741-4920196,3.5616975326539935,-1.3777859770337046,-0.41793663708829126,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.628667,-49.179000,-,NGC2547,40,407,17.41,-,2.310,13.774,13.084,12.896,AAA,4.368,-,-,-,30.008,0.087,-,J11,0.513,-,-,I08,J10,0.574,0.5754,3875,0.524,0.08694,-2.517,-,-,-,-,08103088-4910443,3.588271706842329,-1.0607803641451818,-0.24108810760202648,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
