,loss_train,loss_test,iteration,n_layers,n_nodes,learning_rate
502,304.0150146484375,76.15361022949219,503,10,10,0.001
503,303.705078125,76.0480728149414,504,10,10,0.001
504,303.26629638671875,75.95201873779297,505,10,10,0.001
505,302.75640869140625,75.79821014404297,506,10,10,0.001
506,302.1976013183594,75.66854858398438,507,10,10,0.001
507,301.6825866699219,75.52378845214844,508,10,10,0.001
508,301.2333068847656,75.40943145751953,509,10,10,0.001
509,300.8468017578125,75.31269836425781,510,10,10,0.001
510,300.51226806640625,75.21572875976562,511,10,10,0.001
511,300.22320556640625,75.1549072265625,512,10,10,0.001
512,299.9806213378906,75.07470703125,513,10,10,0.001
513,299.76959228515625,75.03829956054688,514,10,10,0.001
514,299.59844970703125,74.97286987304688,515,10,10,0.001
515,299.2812194824219,74.9101333618164,516,10,10,0.001
516,298.8321533203125,74.77117919921875,517,10,10,0.001
517,298.066650390625,74.59101867675781,518,10,10,0.001
518,297.32305908203125,74.38497161865234,519,10,10,0.001
519,296.77935791015625,74.2512435913086,520,10,10,0.001
520,296.4896240234375,74.18058776855469,521,10,10,0.001
521,296.314208984375,74.12525177001953,522,10,10,0.001
522,296.0677490234375,74.07894897460938,523,10,10,0.001
523,295.6739196777344,73.96105194091797,524,10,10,0.001
524,295.08135986328125,73.82821655273438,525,10,10,0.001
525,294.4940185546875,73.66609191894531,526,10,10,0.001
526,294.0165100097656,73.54808044433594,527,10,10,0.001
527,293.67718505859375,73.46328735351562,528,10,10,0.001
528,293.4087219238281,73.3824691772461,529,10,10,0.001
529,293.1077575683594,73.31851959228516,530,10,10,0.001
530,292.7394714355469,73.20887756347656,531,10,10,0.001
531,292.2436828613281,73.09608459472656,532,10,10,0.001
532,291.72454833984375,72.9532699584961,533,10,10,0.001
533,291.2403259277344,72.83677673339844,534,10,10,0.001
534,290.8231506347656,72.73272705078125,535,10,10,0.001
535,290.4613952636719,72.64057922363281,536,10,10,0.001
536,290.1114501953125,72.56001281738281,537,10,10,0.001
537,289.7502136230469,72.464599609375,538,10,10,0.001
538,289.340087890625,72.37018585205078,539,10,10,0.001
539,288.9092712402344,72.26043701171875,540,10,10,0.001
540,288.4415283203125,72.14936065673828,541,10,10,0.001
541,287.9694519042969,72.03248596191406,542,10,10,0.001
542,287.5072937011719,71.92181396484375,543,10,10,0.001
543,287.0656433105469,71.81517028808594,544,10,10,0.001
544,286.6445617675781,71.71405029296875,545,10,10,0.001
545,286.24176025390625,71.61883544921875,546,10,10,0.001
546,285.8567810058594,71.52670288085938,547,10,10,0.001
547,285.496826171875,71.4438247680664,548,10,10,0.001
548,285.16265869140625,71.3622055053711,549,10,10,0.001
549,284.8447265625,71.29130554199219,550,10,10,0.001
550,284.5928955078125,71.21926879882812,551,10,10,0.001
551,284.337890625,71.16854095458984,552,10,10,0.001
552,284.1501770019531,71.10624694824219,553,10,10,0.001
553,283.66168212890625,70.99433898925781,554,10,10,0.001
554,283.0562744140625,70.83323669433594,555,10,10,0.001
555,282.21630859375,70.62699127197266,556,10,10,0.001
556,281.4856262207031,70.44085693359375,557,10,10,0.001
557,281.02593994140625,70.32608795166016,558,10,10,0.001
558,280.7906494140625,70.27337646484375,559,10,10,0.001
559,280.6365051269531,70.22564697265625,560,10,10,0.001
560,280.3427429199219,70.16390991210938,561,10,10,0.001
561,279.9111633300781,70.04292297363281,562,10,10,0.001
562,279.2984924316406,69.90351104736328,563,10,10,0.001
563,278.7311706542969,69.74702453613281,564,10,10,0.001
564,278.2794189453125,69.63570404052734,565,10,10,0.001
565,277.94183349609375,69.54878234863281,566,10,10,0.001
566,277.67694091796875,69.46229553222656,567,10,10,0.001
567,277.41595458984375,69.40750122070312,568,10,10,0.001
568,277.1024475097656,69.28456115722656,569,10,10,0.001
569,276.718505859375,69.20558166503906,570,10,10,0.001
570,276.3037414550781,69.0491943359375,571,10,10,0.001
571,275.8697814941406,68.9434814453125,572,10,10,0.001
572,275.4675598144531,68.80526733398438,573,10,10,0.001
573,275.1041564941406,68.69937133789062,574,10,10,0.001
574,274.762939453125,68.60264587402344,575,10,10,0.001
575,274.4452209472656,68.49237060546875,576,10,10,0.001
576,274.1556701660156,68.42070770263672,577,10,10,0.001
577,273.9206848144531,68.32648468017578,578,10,10,0.001
578,273.73236083984375,68.29478454589844,579,10,10,0.001
579,273.6828308105469,68.23634338378906,580,10,10,0.001
580,273.7247619628906,68.27684783935547,581,10,10,0.001
581,274.2955322265625,68.35832214355469,582,10,10,0.001
582,274.7051086425781,68.50852966308594,583,10,10,0.001
583,275.09747314453125,68.53543090820312,584,10,10,0.001
584,273.39630126953125,68.15874481201172,585,10,10,0.001
585,271.7801513671875,67.7153091430664,586,10,10,0.001
586,271.2206115722656,67.58452606201172,587,10,10,0.001
587,271.79962158203125,67.7507095336914,588,10,10,0.001
588,272.45904541015625,67.86820220947266,589,10,10,0.001
589,271.39202880859375,67.65245056152344,590,10,10,0.001
590,270.24798583984375,67.35088348388672,591,10,10,0.001
591,269.8843994140625,67.2698974609375,592,10,10,0.001
592,270.3103942871094,67.3879623413086,593,10,10,0.001
593,270.6249694824219,67.43623352050781,594,10,10,0.001
594,269.7373046875,67.24464416503906,595,10,10,0.001
595,268.87481689453125,67.02352142333984,596,10,10,0.001
596,268.7318115234375,66.98239135742188,597,10,10,0.001
597,268.984619140625,67.0520248413086,598,10,10,0.001
598,268.9444580078125,67.01665496826172,599,10,10,0.001
599,268.194091796875,66.85041809082031,600,10,10,0.001
600,267.672607421875,66.71632385253906,601,10,10,0.001
601,267.6588439941406,66.7037582397461,602,10,10,0.001
602,267.689208984375,66.7216796875,603,10,10,0.001
603,267.4627990722656,66.64542388916016,604,10,10,0.001
604,266.91094970703125,66.52700805664062,605,10,10,0.001
605,266.54937744140625,66.43345642089844,606,10,10,0.001
606,266.4511413574219,66.40186309814453,607,10,10,0.001
607,266.3960876464844,66.39332580566406,608,10,10,0.001
608,266.1990966796875,66.32504272460938,609,10,10,0.001
609,265.8100891113281,66.24407196044922,610,10,10,0.001
610,265.4897155761719,66.15377044677734,611,10,10,0.001
611,265.29840087890625,66.10030364990234,612,10,10,0.001
612,265.18768310546875,66.07701873779297,613,10,10,0.001
613,265.07562255859375,66.02818298339844,614,10,10,0.001
614,264.8561096191406,65.98960876464844,615,10,10,0.001
615,264.56719970703125,65.89986419677734,616,10,10,0.001
616,264.2834777832031,65.83828735351562,617,10,10,0.001
617,264.0657653808594,65.78080749511719,618,10,10,0.001
618,263.90606689453125,65.73390197753906,619,10,10,0.001
619,263.75933837890625,65.70722961425781,620,10,10,0.001
620,263.5943603515625,65.6498031616211,621,10,10,0.001
621,263.3831787109375,65.61132049560547,622,10,10,0.001
622,263.143798828125,65.53776550292969,623,10,10,0.001
623,262.92327880859375,65.488525390625,624,10,10,0.001
624,262.73089599609375,65.43647003173828,625,10,10,0.001
625,262.5667724609375,65.38816833496094,626,10,10,0.001
626,262.42041015625,65.35913848876953,627,10,10,0.001
627,262.2711486816406,65.3040542602539,628,10,10,0.001
628,262.0977478027344,65.27487182617188,629,10,10,0.001
629,261.90753173828125,65.20783233642578,630,10,10,0.001
630,261.702392578125,65.16869354248047,631,10,10,0.001
631,261.5070495605469,65.10559844970703,632,10,10,0.001
632,261.3172302246094,65.06553649902344,633,10,10,0.001
633,261.137451171875,65.01102447509766,634,10,10,0.001
634,260.95928955078125,64.97056579589844,635,10,10,0.001
635,260.7837829589844,64.9207763671875,636,10,10,0.001
636,260.6112060546875,64.87804412841797,637,10,10,0.001
637,260.4416809082031,64.83364868164062,638,10,10,0.001
638,260.27545166015625,64.78907012939453,639,10,10,0.001
639,260.11529541015625,64.75139617919922,640,10,10,0.001
640,259.9632568359375,64.70513916015625,641,10,10,0.001
641,259.82281494140625,64.67813873291016,642,10,10,0.001
642,259.68902587890625,64.62952423095703,643,10,10,0.001
643,259.55303955078125,64.61002349853516,644,10,10,0.001
644,259.4371337890625,64.55915832519531,645,10,10,0.001
645,259.3218994140625,64.55175018310547,646,10,10,0.001
646,259.21575927734375,64.4953384399414,647,10,10,0.001
647,259.1036071777344,64.49576568603516,648,10,10,0.001
648,258.977294921875,64.4306640625,649,10,10,0.001
649,258.81695556640625,64.4233169555664,650,10,10,0.001
650,258.632568359375,64.34386444091797,651,10,10,0.001
651,258.38507080078125,64.31387329101562,652,10,10,0.001
652,258.1126708984375,64.22026824951172,653,10,10,0.001
653,257.82098388671875,64.16879272460938,654,10,10,0.001
654,257.5316162109375,64.08221435546875,655,10,10,0.001
655,257.2716064453125,64.02700805664062,656,10,10,0.001
656,257.0420227050781,63.967315673828125,657,10,10,0.001
657,256.8410949707031,63.912384033203125,658,10,10,0.001
658,256.6507873535156,63.87260055541992,659,10,10,0.001
659,256.45086669921875,63.812164306640625,660,10,10,0.001
660,256.20758056640625,63.76600646972656,661,10,10,0.001
661,255.9381103515625,63.689998626708984,662,10,10,0.001
662,255.62403869628906,63.62928771972656,663,10,10,0.001
663,255.2920379638672,63.541229248046875,664,10,10,0.001
664,254.9403839111328,63.46742248535156,665,10,10,0.001
665,254.5823516845703,63.37657165527344,666,10,10,0.001
666,254.2185821533203,63.289093017578125,667,10,10,0.001
667,253.85255432128906,63.20881271362305,668,10,10,0.001
668,253.49380493164062,63.115264892578125,669,10,10,0.001
669,253.13372802734375,63.046165466308594,670,10,10,0.001
670,252.82290649414062,62.94694519042969,671,10,10,0.001
671,252.5334930419922,62.90906524658203,672,10,10,0.001
672,252.32049560546875,62.82175064086914,673,10,10,0.001
673,252.12432861328125,62.82737731933594,674,10,10,0.001
674,252.08639526367188,62.765254974365234,675,10,10,0.001
675,251.66622924804688,62.73561477661133,676,10,10,0.001
676,251.15771484375,62.54029846191406,677,10,10,0.001
677,249.92578125,62.30426025390625,678,10,10,0.001
678,248.7457733154297,61.98052978515625,679,10,10,0.001
679,247.94447326660156,61.804847717285156,680,10,10,0.001
680,247.63043212890625,61.74639129638672,681,10,10,0.001
681,247.48873901367188,61.68964385986328,682,10,10,0.001
682,246.9402618408203,61.60993194580078,683,10,10,0.001
683,246.0537567138672,61.37058639526367,684,10,10,0.001
684,245.1414031982422,61.17494583129883,685,10,10,0.001
685,244.57936096191406,61.04261016845703,686,10,10,0.001
686,244.2425537109375,60.9481201171875,687,10,10,0.001
687,243.78463745117188,60.866920471191406,688,10,10,0.001
688,243.04739379882812,60.67182540893555,689,10,10,0.001
689,242.2177276611328,60.492454528808594,690,10,10,0.001
690,241.60345458984375,60.34400177001953,691,10,10,0.001
691,241.13845825195312,60.22356414794922,692,10,10,0.001
692,240.52456665039062,60.105377197265625,693,10,10,0.001
693,239.7197265625,59.89842224121094,694,10,10,0.001
694,238.92706298828125,59.71469497680664,695,10,10,0.001
695,238.27920532226562,59.56224060058594,696,10,10,0.001
696,237.61883544921875,59.38276672363281,697,10,10,0.001
697,236.79978942871094,59.21232604980469,698,10,10,0.001
698,235.96884155273438,59.007205963134766,699,10,10,0.001
699,235.21710205078125,58.82389831542969,700,10,10,0.001
700,234.4390869140625,58.647705078125,701,10,10,0.001
701,233.55377197265625,58.422645568847656,702,10,10,0.001
702,232.67703247070312,58.215599060058594,703,10,10,0.001
703,231.84812927246094,58.03351593017578,704,10,10,0.001
704,230.90054321289062,57.799560546875,705,10,10,0.001
705,229.89942932128906,57.567569732666016,706,10,10,0.001
706,228.93600463867188,57.342926025390625,707,10,10,0.001
707,227.93753051757812,57.10243606567383,708,10,10,0.001
708,226.8401336669922,56.8589973449707,709,10,10,0.001
709,225.71949768066406,56.59824752807617,710,10,10,0.001
710,224.5869598388672,56.32765197753906,711,10,10,0.001
711,223.373779296875,56.05069351196289,712,10,10,0.001
712,222.07781982421875,55.747276306152344,713,10,10,0.001
713,220.7645721435547,55.444034576416016,714,10,10,0.001
714,219.39114379882812,55.14311599731445,715,10,10,0.001
715,217.9256591796875,54.79835891723633,716,10,10,0.001
716,216.41848754882812,54.444366455078125,717,10,10,0.001
717,214.84600830078125,54.072608947753906,718,10,10,0.001
718,213.17514038085938,53.67650604248047,719,10,10,0.001
719,211.44189453125,53.264869689941406,720,10,10,0.001
720,209.63597106933594,52.829627990722656,721,10,10,0.001
721,207.6971435546875,52.36494445800781,722,10,10,0.001
722,205.61488342285156,51.871742248535156,723,10,10,0.001
723,203.43658447265625,51.339927673339844,724,10,10,0.001
724,201.07089233398438,50.773826599121094,725,10,10,0.001
725,198.57440185546875,50.16282272338867,726,10,10,0.001
726,196.070068359375,49.554115295410156,727,10,10,0.001
727,193.68682861328125,48.98533248901367,728,10,10,0.001
728,191.46495056152344,48.44560241699219,729,10,10,0.001
729,189.31253051757812,47.91534423828125,730,10,10,0.001
730,187.12698364257812,47.38274383544922,731,10,10,0.001
731,184.86241149902344,46.83021545410156,732,10,10,0.001
732,182.51885986328125,46.26588439941406,733,10,10,0.001
733,180.08824157714844,45.667972564697266,734,10,10,0.001
734,177.55416870117188,45.04326629638672,735,10,10,0.001
735,174.9158172607422,44.39570999145508,736,10,10,0.001
736,172.16143798828125,43.72003173828125,737,10,10,0.001
737,169.267578125,42.99884796142578,738,10,10,0.001
738,166.26031494140625,42.250648498535156,739,10,10,0.001
739,163.14015197753906,41.46651077270508,740,10,10,0.001
740,159.89242553710938,40.64793395996094,741,10,10,0.001
741,156.478271484375,39.797691345214844,742,10,10,0.001
742,152.92005920410156,38.89417266845703,743,10,10,0.001
743,149.2765655517578,37.98988342285156,744,10,10,0.001
744,145.5987091064453,37.04657745361328,745,10,10,0.001
745,141.88278198242188,36.11798095703125,746,10,10,0.001
746,138.1325225830078,35.15488815307617,747,10,10,0.001
747,134.36526489257812,34.20611572265625,748,10,10,0.001
748,130.58139038085938,33.19972610473633,749,10,10,0.001
749,126.88568115234375,32.297096252441406,750,10,10,0.001
750,123.6737289428711,31.338916778564453,751,10,10,0.001
751,123.21810913085938,31.43218421936035,752,10,10,0.001
752,128.8574676513672,32.355648040771484,753,10,10,0.001
753,139.05108642578125,35.62760925292969,754,10,10,0.001
754,117.90061950683594,29.569473266601562,755,10,10,0.001
755,107.47123718261719,27.033714294433594,756,10,10,0.001
756,118.42732238769531,30.190162658691406,757,10,10,0.001
757,103.91018676757812,26.013378143310547,758,10,10,0.001
758,101.15536499023438,25.283275604248047,759,10,10,0.001
759,105.50971221923828,26.761220932006836,760,10,10,0.001
760,92.18203735351562,23.075159072875977,761,10,10,0.001
761,97.26889038085938,24.153215408325195,762,10,10,0.001
762,92.1834716796875,23.218931198120117,763,10,10,0.001
763,86.18870544433594,21.585012435913086,764,10,10,0.001
764,90.25634765625,22.289196014404297,765,10,10,0.001
765,81.06501770019531,20.1997127532959,766,10,10,0.001
766,82.54766845703125,20.65380859375,767,10,10,0.001
767,80.0298080444336,19.695770263671875,768,10,10,0.001
768,75.08003997802734,18.501487731933594,769,10,10,0.001
769,77.42036437988281,19.2766170501709,770,10,10,0.001
770,71.80441284179688,17.63245391845703,771,10,10,0.001
771,71.85761260986328,17.59453582763672,772,10,10,0.001
772,70.91244506835938,17.537981033325195,773,10,10,0.001
773,66.99188995361328,16.451171875,774,10,10,0.001
774,68.34672546386719,16.682533264160156,775,10,10,0.001
775,65.38565063476562,16.069034576416016,776,10,10,0.001
776,64.05183410644531,15.716642379760742,777,10,10,0.001
777,64.5035400390625,15.704710960388184,778,10,10,0.001
778,61.593170166015625,15.04820442199707,779,10,10,0.001
779,61.694969177246094,15.097177505493164,780,10,10,0.001
780,61.14861297607422,14.837884902954102,781,10,10,0.001
781,59.057769775390625,14.348474502563477,782,10,10,0.001
782,59.6060791015625,14.52645206451416,783,10,10,0.001
783,58.62445831298828,14.178075790405273,784,10,10,0.001
784,57.40492630004883,13.882549285888672,785,10,10,0.001
785,57.91929626464844,14.05288314819336,786,10,10,0.001
786,56.87125015258789,13.704635620117188,787,10,10,0.001
787,56.24107360839844,13.546113014221191,788,10,10,0.001
788,56.55369567871094,13.667022705078125,789,10,10,0.001
789,55.602867126464844,13.367427825927734,790,10,10,0.001
790,55.28794860839844,13.279393196105957,791,10,10,0.001
791,55.413516998291016,13.348295211791992,792,10,10,0.001
792,54.625633239746094,13.100605010986328,793,10,10,0.001
793,54.45054626464844,13.04610538482666,794,10,10,0.001
794,54.44097137451172,13.077938079833984,795,10,10,0.001
795,53.78800582885742,12.87759780883789,796,10,10,0.001
796,53.65980911254883,12.833478927612305,797,10,10,0.001
797,53.575687408447266,12.841424942016602,798,10,10,0.001
798,53.03962707519531,12.676227569580078,799,10,10,0.001
799,52.91318130493164,12.634603500366211,800,10,10,0.001
800,52.78618621826172,12.625676155090332,801,10,10,0.001
801,52.346187591552734,12.490104675292969,802,10,10,0.001
802,52.21681213378906,12.444947242736816,803,10,10,0.001
803,52.06557083129883,12.424689292907715,804,10,10,0.001
804,51.695560455322266,12.311166763305664,805,10,10,0.001
805,51.55988311767578,12.26681900024414,806,10,10,0.001
806,51.40026092529297,12.241347312927246,807,10,10,0.001
807,51.084877014160156,12.145901679992676,808,10,10,0.001
808,50.94837951660156,12.103744506835938,809,10,10,0.001
809,50.7944221496582,12.078391075134277,810,10,10,0.001
810,50.52597427368164,11.997806549072266,811,10,10,0.001
811,50.38792419433594,11.956024169921875,812,10,10,0.001
812,50.23301696777344,11.927511215209961,813,10,10,0.001
813,49.995914459228516,11.854928016662598,814,10,10,0.001
814,49.85382843017578,11.812520980834961,815,10,10,0.001
815,49.70164489746094,11.782469749450684,816,10,10,0.001
816,49.491085052490234,11.719263076782227,817,10,10,0.001
817,49.34648895263672,11.675981521606445,818,10,10,0.001
818,49.20161056518555,11.645573616027832,819,10,10,0.001
819,49.012481689453125,11.587571144104004,820,10,10,0.001
820,48.8714599609375,11.547943115234375,821,10,10,0.001
821,48.73274230957031,11.51838207244873,822,10,10,0.001
822,48.558197021484375,11.466026306152344,823,10,10,0.001
823,48.41292190551758,11.426708221435547,824,10,10,0.001
824,48.274658203125,11.39686393737793,825,10,10,0.001
825,48.10957336425781,11.349549293518066,826,10,10,0.001
826,47.96419143676758,11.312719345092773,827,10,10,0.001
827,47.826148986816406,11.283539772033691,828,10,10,0.001
828,47.66653823852539,11.239845275878906,829,10,10,0.001
829,47.51600646972656,11.20425033569336,830,10,10,0.001
830,47.37580108642578,11.175188064575195,831,10,10,0.001
831,47.21989059448242,11.134075164794922,832,10,10,0.001
832,47.06910705566406,11.097993850708008,833,10,10,0.001
833,46.9285774230957,11.066133499145508,834,10,10,0.001
834,46.77613067626953,11.023728370666504,835,10,10,0.001
835,46.622413635253906,10.986955642700195,836,10,10,0.001
836,46.47808074951172,10.954019546508789,837,10,10,0.001
837,46.32682418823242,10.914616584777832,838,10,10,0.001
838,46.17321014404297,10.87896728515625,839,10,10,0.001
839,46.02803039550781,10.844348907470703,840,10,10,0.001
840,45.879154205322266,10.806071281433105,841,10,10,0.001
841,45.72605514526367,10.771269798278809,842,10,10,0.001
842,45.57624816894531,10.736764907836914,843,10,10,0.001
843,45.42729949951172,10.700735092163086,844,10,10,0.001
844,45.27314758300781,10.666046142578125,845,10,10,0.001
845,45.12045669555664,10.63067626953125,846,10,10,0.001
846,44.96893310546875,10.595170974731445,847,10,10,0.001
847,44.81353759765625,10.561714172363281,848,10,10,0.001
848,44.65833282470703,10.52493667602539,849,10,10,0.001
849,44.50641632080078,10.488847732543945,850,10,10,0.001
850,44.35291290283203,10.453497886657715,851,10,10,0.001
851,44.19685363769531,10.41604995727539,852,10,10,0.001
852,44.04193115234375,10.380130767822266,853,10,10,0.001
853,43.88653564453125,10.345565795898438,854,10,10,0.001
854,43.730712890625,10.309091567993164,855,10,10,0.001
855,43.57444763183594,10.274496078491211,856,10,10,0.001
856,43.417171478271484,10.24068546295166,857,10,10,0.001
857,43.25648498535156,10.204160690307617,858,10,10,0.001
858,43.09385299682617,10.16910457611084,859,10,10,0.001
859,42.93058776855469,10.133493423461914,860,10,10,0.001
860,42.76457977294922,10.09620475769043,861,10,10,0.001
861,42.59944534301758,10.060369491577148,862,10,10,0.001
862,42.43667984008789,10.023313522338867,863,10,10,0.001
863,42.273990631103516,9.98558521270752,864,10,10,0.001
864,42.11006546020508,9.948579788208008,865,10,10,0.001
865,41.94560623168945,9.911384582519531,866,10,10,0.001
866,41.775413513183594,9.873976707458496,867,10,10,0.001
867,41.6044921875,9.836817741394043,868,10,10,0.001
868,41.43144226074219,9.799040794372559,869,10,10,0.001
869,41.255680084228516,9.761706352233887,870,10,10,0.001
870,41.07769775390625,9.725481033325195,871,10,10,0.001
871,40.898006439208984,9.687032699584961,872,10,10,0.001
872,40.71644592285156,9.648299217224121,873,10,10,0.001
873,40.53427505493164,9.609831809997559,874,10,10,0.001
874,40.348731994628906,9.569764137268066,875,10,10,0.001
875,40.161529541015625,9.525270462036133,876,10,10,0.001
876,39.97231674194336,9.478410720825195,877,10,10,0.001
877,39.782569885253906,9.43151569366455,878,10,10,0.001
878,39.58857727050781,9.382805824279785,879,10,10,0.001
879,39.39338302612305,9.333283424377441,880,10,10,0.001
880,39.194332122802734,9.284785270690918,881,10,10,0.001
881,38.988014221191406,9.237081527709961,882,10,10,0.001
882,38.78034210205078,9.186330795288086,883,10,10,0.001
883,38.56913757324219,9.136642456054688,884,10,10,0.001
884,38.35528564453125,9.086472511291504,885,10,10,0.001
885,38.141380310058594,9.033178329467773,886,10,10,0.001
886,37.92237091064453,8.97826099395752,887,10,10,0.001
887,37.69786834716797,8.923514366149902,888,10,10,0.001
888,37.47315216064453,8.870648384094238,889,10,10,0.001
889,37.2482795715332,8.819093704223633,890,10,10,0.001
890,37.020668029785156,8.767579078674316,891,10,10,0.001
891,36.785911560058594,8.715625762939453,892,10,10,0.001
892,36.546791076660156,8.661822319030762,893,10,10,0.001
893,36.30536651611328,8.6079740524292,894,10,10,0.001
894,36.06294631958008,8.554862022399902,895,10,10,0.001
895,35.81108474731445,8.501928329467773,896,10,10,0.001
896,35.54792785644531,8.448057174682617,897,10,10,0.001
897,35.28853225708008,8.395318984985352,898,10,10,0.001
898,35.02389907836914,8.339691162109375,899,10,10,0.001
899,34.758392333984375,8.285919189453125,900,10,10,0.001
900,34.49391174316406,8.23015308380127,901,10,10,0.001
901,34.226924896240234,8.173357963562012,902,10,10,0.001
902,33.95830535888672,8.116881370544434,903,10,10,0.001
903,33.68347930908203,8.060528755187988,904,10,10,0.001
904,33.40614318847656,8.004975318908691,905,10,10,0.001
905,33.121761322021484,7.949799060821533,906,10,10,0.001
906,32.829166412353516,7.893728733062744,907,10,10,0.001
907,32.53415298461914,7.8337321281433105,908,10,10,0.001
908,32.24195098876953,7.775324821472168,909,10,10,0.001
909,31.947607040405273,7.718208312988281,910,10,10,0.001
910,31.643220901489258,7.659395694732666,911,10,10,0.001
911,31.330097198486328,7.599686622619629,912,10,10,0.001
912,31.0048885345459,7.535141468048096,913,10,10,0.001
913,30.66532325744629,7.463204860687256,914,10,10,0.001
914,30.304065704345703,7.380674839019775,915,10,10,0.001
915,29.91351890563965,7.292163848876953,916,10,10,0.001
916,29.513233184814453,7.200577259063721,917,10,10,0.001
917,29.119098663330078,7.1110615730285645,918,10,10,0.001
918,28.754566192626953,7.025862693786621,919,10,10,0.001
919,28.410667419433594,6.9380388259887695,920,10,10,0.001
920,28.074058532714844,6.850743293762207,921,10,10,0.001
921,27.74692153930664,6.765617847442627,922,10,10,0.001
922,27.39947509765625,6.679443359375,923,10,10,0.001
923,27.034221649169922,6.59127140045166,924,10,10,0.001
924,26.668415069580078,6.501603126525879,925,10,10,0.001
925,26.306711196899414,6.414048194885254,926,10,10,0.001
926,25.949031829833984,6.32689094543457,927,10,10,0.001
927,25.59940528869629,6.239904880523682,928,10,10,0.001
928,25.248939514160156,6.151645660400391,929,10,10,0.001
929,24.891429901123047,6.060887813568115,930,10,10,0.001
930,24.527708053588867,5.967387676239014,931,10,10,0.001
931,24.16819953918457,5.874354839324951,932,10,10,0.001
932,23.821813583374023,5.783441543579102,933,10,10,0.001
933,23.485267639160156,5.694850921630859,934,10,10,0.001
934,23.148174285888672,5.607229232788086,935,10,10,0.001
935,22.80427360534668,5.518674373626709,936,10,10,0.001
936,22.459157943725586,5.431156635284424,937,10,10,0.001
937,22.1204833984375,5.346747875213623,938,10,10,0.001
938,21.789403915405273,5.26433801651001,939,10,10,0.001
939,21.466039657592773,5.183943748474121,940,10,10,0.001
940,21.146648406982422,5.103833198547363,941,10,10,0.001
941,20.829526901245117,5.024004936218262,942,10,10,0.001
942,20.514442443847656,4.944782733917236,943,10,10,0.001
943,20.203859329223633,4.86552095413208,944,10,10,0.001
944,19.89897918701172,4.787519931793213,945,10,10,0.001
945,19.59922981262207,4.710587978363037,946,10,10,0.001
946,19.3050537109375,4.636043548583984,947,10,10,0.001
947,19.017398834228516,4.563869953155518,948,10,10,0.001
948,18.737977981567383,4.492591857910156,949,10,10,0.001
949,18.465961456298828,4.424258232116699,950,10,10,0.001
950,18.202518463134766,4.357931137084961,951,10,10,0.001
951,17.94658660888672,4.29335880279541,952,10,10,0.001
952,17.697633743286133,4.230522155761719,953,10,10,0.001
953,17.455951690673828,4.168804168701172,954,10,10,0.001
954,17.22317123413086,4.109810829162598,955,10,10,0.001
955,16.99909210205078,4.0525617599487305,956,10,10,0.001
956,16.782489776611328,3.9971871376037598,957,10,10,0.001
957,16.572357177734375,3.943500280380249,958,10,10,0.001
958,16.368091583251953,3.891740322113037,959,10,10,0.001
959,16.170528411865234,3.841675281524658,960,10,10,0.001
960,15.979972839355469,3.7934279441833496,961,10,10,0.001
961,15.796424865722656,3.747500419616699,962,10,10,0.001
962,15.619303703308105,3.7024192810058594,963,10,10,0.001
963,15.448227882385254,3.65932035446167,964,10,10,0.001
964,15.283479690551758,3.617258071899414,965,10,10,0.001
965,15.1240234375,3.57747745513916,966,10,10,0.001
966,14.969749450683594,3.5374341011047363,967,10,10,0.001
967,14.82004451751709,3.5011444091796875,968,10,10,0.001
968,14.674403190612793,3.4638805389404297,969,10,10,0.001
969,14.532432556152344,3.4298136234283447,970,10,10,0.001
970,14.394021034240723,3.3952279090881348,971,10,10,0.001
971,14.259366989135742,3.362999200820923,972,10,10,0.001
972,14.128226280212402,3.3305583000183105,973,10,10,0.001
973,14.000907897949219,3.300084114074707,974,10,10,0.001
974,13.877582550048828,3.2702624797821045,975,10,10,0.001
975,13.757820129394531,3.2409565448760986,976,10,10,0.001
976,13.64135456085205,3.213200092315674,977,10,10,0.001
977,13.528130531311035,3.1851348876953125,978,10,10,0.001
978,13.417966842651367,3.1588845252990723,979,10,10,0.001
979,13.310872077941895,3.1321768760681152,980,10,10,0.001
980,13.206289291381836,3.1079022884368896,981,10,10,0.001
981,13.103880882263184,3.0820186138153076,982,10,10,0.001
982,13.004597663879395,3.0589609146118164,983,10,10,0.001
983,12.907867431640625,3.034141778945923,984,10,10,0.001
984,12.813840866088867,3.0127198696136475,985,10,10,0.001
985,12.72022533416748,2.9878196716308594,986,10,10,0.001
986,12.628257751464844,2.9675140380859375,987,10,10,0.001
987,12.53624153137207,2.9427988529205322,988,10,10,0.001
988,12.445866584777832,2.9228854179382324,989,10,10,0.001
989,12.355738639831543,2.8988564014434814,990,10,10,0.001
990,12.267528533935547,2.8794054985046387,991,10,10,0.001
991,12.180913925170898,2.8566734790802,992,10,10,0.001
992,12.096528053283691,2.8378913402557373,993,10,10,0.001
993,12.013849258422852,2.816720962524414,994,10,10,0.001
994,11.933626174926758,2.7986929416656494,995,10,10,0.001
995,11.855009078979492,2.7786288261413574,996,10,10,0.001
996,11.778130531311035,2.761413812637329,997,10,10,0.001
997,11.702705383300781,2.7420976161956787,998,10,10,0.001
998,11.62907600402832,2.7253427505493164,999,10,10,0.001
999,11.556498527526855,2.7065846920013428,1000,10,10,0.001
