HIP,Teff,e_Teff,log(g),e_log(g),vsini,r_vsini,Ageavg,Agemed,Agemod,Age68lo,Age68up,Age68t,Age95lo,Age95up,Age95t,Age2D,Mavg,Mmed,Mmod,M68lo,M68up,M68t,M95lo,M95up,M95t,M2D,source_id,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,lum_val,lum_percentile_lower,lum_percentile_upper,age_up_diff,age_lo_diff,age_err,mass_up_diff,mass_lo_diff,mass_err,Age,Age_err,logAge,logAge_err,logMass,logMass_err,logTeff,logLum
81911,7309,249,4.04,0.14,,,1030.0,1223.0,1241.0,887.0,1751.0,68,274.0,2441.0,95,1305.0,1.54,1.53,1.49,1.4,1.6,68,1.3,1.8,95,1.63,1326482271205949184,5.9426293,79121511.88290435,36487.13879840548,6.1228776,49136500.15888085,90580.8351202084,5.697914599999999,42228155.42608195,100748.7692781564,8.784697999999999,8.752689,8.816706,721.0,143.0,143.0,0.06000000000000005,0.14000000000000012,0.06000000000000005,1030000000.0,143000000.0,9.012837224705173,0.06029525331278155,0.18752072083646307,0.016920564229996837,3.863857961883973,0.9437268359294397
81939,9580,326,4.31,0.14,182.0,0.0,402.0,407.0,440.0,353.0,474.0,68,299.0,516.0,95,131.0,2.77,2.76,2.81,2.5,3.0,68,2.3,3.2,95,2.07,6034008973030028544,6.600888,43151033.65745124,11570.580489312466,6.6510906,30207793.11438915,44059.22479835319,6.5276337,19665935.532987148,48304.534622733714,,,,72.0,49.0,49.0,0.22999999999999998,0.27,0.22999999999999998,402000000.0,49000000.0,8.60422605308447,0.052936392072784416,0.4424797690644485,0.036060552649006455,3.9813655090785445,
81959,7358,250,4.02,0.14,,,990.0,1151.0,1206.0,917.0,1585.0,68,299.0,1995.0,95,1275.0,1.58,1.56,1.52,1.4,1.7,68,1.4,1.8,95,1.66,1412221397666234880,7.1445775,26152629.9540048,7879.726671198895,7.32175,16287531.922028866,23206.05566474305,6.905856,13881150.659106014,34230.48774027421,10.165614,10.115718,10.21551,595.0,73.0,73.0,0.11999999999999988,0.18000000000000016,0.11999999999999988,990000000.0,73000000.0,8.99563519459755,0.03202373452417917,0.19865708695442263,0.032984391030626684,3.866759783495108,1.0071336150211534
82114,6163,210,4.17,0.14,,,3187.0,3093.0,2778.0,2330.0,4381.0,65,1806.0,5900.0,95,4709.0,1.37,1.36,1.21,1.2,1.5,68,1.1,1.7,95,1.15,4379184427787751296,7.974587400000001,12176185.687513726,2997.265750793781,8.260373,6861296.408304658,5107.227620319957,7.5652714,7562397.769333527,9558.506059659856,2.8235323,2.8078022,2.8392625,1194.0,857.0,857.0,0.1299999999999999,0.17000000000000015,0.1299999999999999,3187000000.0,857000000.0,9.503382063473733,0.11678392563259704,0.1367205671564068,0.041210425290089545,3.7897921677306754,0.4507927602441498
82142,6960,237,4.3,0.14,,,986.0,1239.0,1475.0,768.0,2220.0,68,163.0,2985.0,95,225.0,1.4,1.4,1.38,1.3,1.5,68,1.2,1.6,95,1.41,4385518679915123200,6.616210000000001,42546346.67923542,8818.34560119319,6.8248053,25741463.01277431,24287.811057129267,6.3204236,23801178.97035105,70703.37763921951,6.572653999999999,6.5474524,6.597855,1234.0,218.0,218.0,0.10000000000000009,0.09999999999999987,0.10000000000000009,986000000.0,218000000.0,8.993876914941211,0.096020483828508,0.146128035678238,0.03102103442166087,3.842609239610562,0.8177407705968374
82201,6584,224,4.27,0.14,,,2332.0,2371.0,2207.0,1666.0,3003.0,68,1296.0,5309.0,95,1528.0,1.38,1.38,1.35,1.2,1.5,68,1.1,1.6,95,1.28,6026959759155199104,7.6689115,16135475.6533972,4330.001024705747,7.911246,9463611.58021138,8390.80815512621,7.321761599999999,9463752.078130508,11256.903626849738,3.452834,3.4323754,3.4732924,671.0,666.0,666.0,0.1200000000000001,0.17999999999999994,0.1200000000000001,2332000000.0,666000000.0,9.367728546086976,0.12403092836516537,0.13987908640123647,0.03776473755680453,3.8184898222042136,0.5381756995145417
82272,6467,220,4.2,0.14,,,1757.0,2137.0,2548.0,1192.0,5008.0,68,266.0,7079.0,95,2529.0,1.2,1.2,1.18,1.1,1.3,68,1.0,1.4,95,1.27,5971575193814903552,7.278915400000001,23108949.255180635,5991.091041352322,7.531096499999999,13431257.860406822,17024.355373462393,6.9216924,13680152.96113434,24983.78913607896,3.2481613,3.235366,3.2609565,3251.0,565.0,565.0,0.10000000000000009,0.09999999999999987,0.10000000000000009,1757000000.0,565000000.0,9.244771761495295,0.13965644978675995,0.07918124604762482,0.036191206825271015,3.8107028609471167,0.5116375876752209
82339,7882,268,4.14,0.14,,,516.0,658.0,854.0,447.0,1090.0,68,100.0,1223.0,95,860.0,1.67,1.66,1.63,1.6,1.7,68,1.5,1.8,95,1.72,4134106172174615680,6.235823,60397237.13926125,756845.939392983,6.4824660000000005,35283269.81768898,1797247.1655745718,5.9887595000000005,32304585.65443371,901418.1181147008,13.178722,12.996929,13.360516,574.0,69.0,69.0,0.030000000000000027,0.06999999999999984,0.030000000000000027,516000000.0,69000000.0,8.712649701627212,0.05807426211496971,0.22271647114758328,0.00780169727969914,3.8966364305295844,1.1198732968089167
82350,9630,327,4.07,0.14,76.0,0.0,167.0,211.0,303.0,126.0,447.0,68,30.0,501.0,95,432.0,2.13,2.12,2.08,2.0,2.2,68,2.0,2.3,95,2.31,4449357115297455872,5.9184823,80900901.35996851,51637.80243056872,5.9381166,58251705.11948082,77456.24576286765,5.9264603,34212430.40384431,52992.69239305039,,,,280.0,41.0,41.0,0.07000000000000028,0.1299999999999999,0.07000000000000028,167000000.0,41000000.0,8.222716471147583,0.10662319615588815,0.3283796034387377,0.014272588607149177,3.9836262871245345,
82402,8783,299,4.07,0.14,35.0,0.0,563.0,606.0,622.0,532.0,724.0,68,316.0,841.0,95,616.0,2.07,2.05,2.0,1.9,2.2,68,1.8,2.4,95,2.04,4441876484858316928,5.450067,124543030.39623173,167334.0628400115,5.5218215,85472569.3014422,100318.06766107908,5.376499,56776462.80668856,198558.16933385207,,,,161.0,31.0,31.0,0.13000000000000034,0.16999999999999993,0.13000000000000034,563000000.0,31000000.0,8.750508394851346,0.023913195273536067,0.3159703454569177,0.027274532679914434,3.943642882752129,
82405,6583,224,4.02,0.14,,,2049.0,2277.0,2271.0,1454.0,4340.0,68,473.0,6879.0,95,2255.0,1.27,1.27,1.27,1.1,1.4,68,1.1,1.5,95,1.42,4378780975739667968,6.1896977,63018380.74555794,14222.484162966057,6.431079,36993348.61095319,42494.957460250174,5.8547335,36548922.006913744,96731.07928573027,7.6391234,7.615943,7.662304,2291.0,595.0,595.0,0.1299999999999999,0.16999999999999993,0.1299999999999999,2049000000.0,595000000.0,9.311541958401195,0.12611284369567338,0.10380372095595687,0.04445534066726196,3.8184238550920786,0.8830435255409945
82515,6483,220,4.32,0.14,,,2639.0,2678.0,2476.0,1884.0,4097.0,68,1189.0,6494.0,95,1315.0,1.3,1.29,1.24,1.2,1.4,68,1.1,1.5,95,1.24,5939152077710978304,7.101723700000001,27205506.398695324,6797.946668149344,7.358697,15742601.319241785,25011.69092597072,6.7412534,16153503.696873425,26459.896464956808,2.9678507,2.9557436000000004,2.9799578,1458.0,755.0,755.0,0.09999999999999987,0.10000000000000009,0.09999999999999987,2639000000.0,755000000.0,9.42143939022005,0.12424870550850893,0.11394335230683678,0.033407267838711625,3.811776021602904,0.47244204964033254
82525,6462,220,3.98,0.14,,,2539.0,2700.0,2548.0,1884.0,4450.0,68,841.0,6879.0,95,2468.0,1.26,1.25,1.21,1.1,1.3,68,1.1,1.5,95,1.42,4134289550097709056,7.6114607,17012262.960797418,3868.5691228359087,7.863616499999999,9888004.195103263,8065.069851950628,7.249483000000001,10115207.21615957,9038.066803368156,4.5849805,4.5610456,4.6089153,1911.0,655.0,655.0,0.040000000000000036,0.15999999999999992,0.040000000000000036,2539000000.0,655000000.0,9.404662700873722,0.11203737126688851,0.10037054511756291,0.013787126409627051,3.8103669536816254,0.6613374929481542
82533,6409,218,3.91,0.14,,,2887.0,2791.0,2476.0,1982.0,3977.0,68,1631.0,5788.0,95,2591.0,1.36,1.35,1.38,1.2,1.5,68,1.1,1.7,95,1.44,5817805988709384832,7.803039,14260367.610477036,4520.150407145778,8.04989,8329129.159909919,11220.447309562844,7.441606,8474722.865936166,11630.31598927565,7.2775273,7.213871000000001,7.3411837,1090.0,905.0,905.0,0.1399999999999999,0.16000000000000014,0.1399999999999999,2887000000.0,905000000.0,9.460446783880721,0.13614011296239795,0.13353890837021754,0.044706784901805297,3.8067902715840667,0.8619838432715654
82547,6506,221,4.21,0.14,,,1540.0,1889.0,2337.0,1000.0,4340.0,68,218.0,6494.0,95,2339.0,1.21,1.21,1.18,1.1,1.3,68,1.1,1.4,95,1.27,4132054277324734080,8.092236999999999,10925747.479011863,2589.4379771590657,8.3394985,6379050.062843739,5164.470486032433,7.7259884,6521876.255443833,5757.092072947699,3.6004963,3.5717454,3.6292472,2800.0,540.0,540.0,0.09000000000000008,0.10999999999999988,0.09000000000000008,1540000000.0,540000000.0,9.187520720836464,0.1522850780699714,0.08278537031645007,0.032302895348175785,3.813314058945835,0.5563623689604589
82587,7202,245,4.29,0.14,,,1182.0,1313.0,1353.0,1089.0,1692.0,68,473.0,2175.0,95,202.0,1.56,1.55,1.49,1.4,1.6,68,1.3,1.8,95,1.47,1313234942798111488,5.2367697,151578800.97037584,221344.9865171713,5.432765,92778909.1515493,173741.28684674966,4.998076999999999,80452071.79005222,202161.86511625265,5.192906400000001,5.174679,5.211134,510.0,93.0,93.0,0.040000000000000036,0.16000000000000014,0.040000000000000036,1182000000.0,93000000.0,9.072617476545236,0.03417037801776854,0.1931245983544616,0.011135755946237235,3.8574531170352664,0.7154104946863613
82626,6153,209,3.95,0.14,,,3681.0,3692.0,3117.0,2676.0,5070.0,66,2054.0,6494.0,95,3963.0,1.28,1.25,1.21,1.1,1.4,68,1.1,1.6,95,1.27,4339758930112571520,7.8236713,13991935.868563438,2600.201666454549,8.112761,7860517.920823637,6611.48065259167,7.413310000000001,8698491.341966655,8186.569724752645,3.7345555,3.714696,3.754415,1389.0,1005.0,1005.0,0.11999999999999988,0.17999999999999994,0.11999999999999988,3681000000.0,1005000000.0,9.565965817446667,0.118572658058345,0.10720996964786837,0.04071510767842981,3.7890869150880286,0.5722389179626267
82663,6806,231,4.22,0.14,,,1141.0,1419.0,1703.0,841.0,2585.0,68,183.0,4097.0,95,1395.0,1.35,1.35,1.32,1.3,1.4,68,1.2,1.5,95,1.37,5929637763070845952,7.554815,17923401.63480015,4162.756501488304,7.7697277,10781128.59790626,10130.297687487033,7.2419806,10185345.775794454,18712.475995650333,4.877603,4.847964,4.907242299999999,1444.0,300.0,300.0,0.04999999999999982,0.050000000000000044,0.04999999999999982,1141000000.0,300000000.0,9.057285644418215,0.11418785676684971,0.13033376849500614,0.016084980811231487,3.8328919447597904,0.6882064491294625
82693,7505,255,3.95,0.14,,,503.0,639.0,958.0,376.0,1296.0,68,77.0,1540.0,95,1173.0,1.55,1.55,1.52,1.5,1.6,68,1.4,1.7,95,1.77,4379253387782493184,6.18099,63525820.0586015,30055.908684459344,6.3383603,40291282.411057,49289.84678201535,5.953384,33374469.07372065,45424.42513210077,14.553904,14.464264000000002,14.643543,793.0,127.0,127.0,0.050000000000000044,0.050000000000000044,0.050000000000000044,503000000.0,127000000.0,8.701567985055927,0.1096528811167256,0.1903316981702915,0.01400949941623394,3.875350696579289,1.1629795059153927
82737,8585,292,4.06,0.14,90.0,0.0,612.0,660.0,678.0,585.0,782.0,68,345.0,891.0,95,680.0,2.01,2.0,1.94,1.8,2.1,68,1.7,2.3,95,1.99,4333431309417118464,6.5337467,45903682.21006062,10321.033442000997,6.627285499999999,30877422.075633995,38275.080435670345,6.419076,21733895.580235854,16428.059148161672,,,,170.0,27.0,27.0,0.0900000000000003,0.20999999999999974,0.0900000000000003,612000000.0,27000000.0,8.786751422145562,0.019160050672202285,0.30319605742048883,0.01944602157775761,3.9337402994969355,
82837,6535,222,3.93,0.14,,,2589.0,2536.0,2337.0,1741.0,3293.0,62,1366.0,5936.0,95,2236.0,1.35,1.34,1.35,1.2,1.5,68,1.1,1.6,95,1.48,5914843181262100096,7.282438799999999,23034077.63910213,5268.3543035026505,7.530112700000001,13443429.56553684,13739.289670451391,6.932786999999999,13541075.25821194,23153.234104636293,7.676514599999999,7.627950699999999,7.725078599999999,704.0,848.0,704.0,0.1499999999999999,0.15000000000000013,0.1499999999999999,2589000000.0,704000000.0,9.413132050434871,0.11809320790262236,0.13033376849500614,0.04825494243369461,3.8152455919165633,0.8851640802439176
82854,6137,209,3.87,0.14,,,3780.0,4022.0,4800.0,2818.0,6131.0,68,1969.0,9010.0,95,3237.0,1.19,1.17,1.13,1.0,1.3,68,1.0,1.4,95,1.37,4365449465971941120,9.109784,4279888.985407304,670.9455339808877,9.387654,2429370.2022146573,1547.9866882328467,8.703650999999999,2650375.364761386,2645.606447918386,2.2177625,2.2037783,2.2317467,2351.0,962.0,962.0,0.1100000000000001,0.18999999999999995,0.1100000000000001,3780000000.0,962000000.0,9.577491799837226,0.11052679671717677,0.07554696139253074,0.04014486807509054,3.787956123283932,0.34591503574364335
82880,7483,254,3.63,0.14,,,1056.0,1135.0,1138.0,972.0,1413.0,68,531.0,1778.0,95,869.0,1.67,1.66,1.6,1.5,1.8,68,1.4,2.0,95,2.15,1653853680758561024,6.221018,61226449.37104774,20256.80267218992,6.379409,38796422.25988697,79759.19638190184,6.010112,31675478.13200989,46622.10663362448,25.232769,25.086874,25.378664,357.0,84.0,84.0,0.13000000000000012,0.16999999999999993,0.13000000000000012,1056000000.0,84000000.0,9.023663918197794,0.034546151969576847,0.22271647114758328,0.03380735487869627,3.8740757452230348,1.4019649118506892
83032,6248,212,3.92,0.14,,,2351.0,2289.0,2024.0,1661.0,3100.0,68,1326.0,4410.0,93,3473.0,1.54,1.55,1.46,1.4,1.8,68,1.2,1.9,95,1.33,4333165669978735744,7.718347,15417272.708674032,5756.533976067478,7.995916,8753643.058315834,11916.101631400268,7.324061,9443731.92914682,14399.320265132235,4.5116334,4.481661,4.541606,749.0,690.0,690.0,0.26,0.14000000000000012,0.26,2351000000.0,690000000.0,9.371252629124939,0.12746201297883614,0.18752072083646307,0.0733224449966529,3.7957410208692437,0.6543338031150425
83089,6636,226,3.98,0.14,,,1225.0,1540.0,1967.0,729.0,3447.0,68,163.0,5788.0,95,2125.0,1.25,1.25,1.24,1.2,1.3,68,1.1,1.4,95,1.47,5818342928337050880,7.141691000000001,26222238.05855093,6224.687453674759,7.384498,15372908.852368254,25542.642866521903,6.808927499999999,15177383.606265564,48987.19700248536,9.619487,9.557509,9.681464,2222.0,496.0,496.0,0.050000000000000044,0.050000000000000044,0.050000000000000044,1225000000.0,496000000.0,9.088136088700551,0.17584494940735745,0.09691001300805642,0.017371779276130084,3.821906377352323,0.9831519120575838
83136,5726,195,1.53,0.14,,,5041.0,5200.0,5705.0,5709.0,5863.0,6,3176.0,9108.0,95,62.0,1.16,1.15,5.5,1.0,1.2,63,1.0,1.4,95,6.45,4140146163205512576,8.820489,5586640.68784745,2086.8302296340016,9.165398,2981235.4843092994,7763.029183575693,8.342792,3695313.5865683663,7065.991645852752,4.826845,4.779879,4.8738112000000005,822.0,668.0,668.0,0.040000000000000036,0.15999999999999992,0.040000000000000036,5041000000.0,668000000.0,9.702516697438151,0.057549834142307514,0.06445798922691845,0.014975671789767317,3.75785134368558,0.6836633529464098
83137,6611,225,4.3,0.14,,,1610.0,1914.0,2144.0,1122.0,3868.0,68,282.0,6131.0,95,1091.0,1.27,1.27,1.27,1.2,1.4,68,1.1,1.5,95,1.28,4378547192077359744,7.423848,20221207.895697948,4457.729594565639,7.664586999999999,11877372.814815858,8749.105129904347,7.074228,11887127.05895784,21366.843917615184,3.4073505,3.3925980000000004,3.4221032,2258.0,488.0,488.0,0.1299999999999999,0.07000000000000006,0.1299999999999999,1610000000.0,488000000.0,9.20682587603185,0.13163708519800427,0.10380372095595687,0.04445534066726196,3.8202671571609645,0.5324168099360922
83174,6335,215,4.11,0.14,,,2852.0,3179.0,3117.0,2207.0,5665.0,68,750.0,7499.0,95,3213.0,1.2,1.19,1.15,1.1,1.3,68,1.0,1.4,95,1.27,5915043120579523584,7.0481477,28581644.65845075,7013.903650372107,7.317974,16344272.902444324,27383.691379269545,6.6814017,17068968.822198898,46604.00684975687,2.9365907000000004,2.9278557000000003,2.9453256000000003,2813.0,645.0,645.0,0.10000000000000009,0.09999999999999987,0.10000000000000009,2852000000.0,645000000.0,9.455149521179829,0.09821877308120526,0.07918124604762482,0.036191206825271015,3.80174661921946,0.4678434190734734
83187,8171,278,4.27,0.14,,,32.0,31.0,30.0,26.0,32.0,65,24.0,42.0,93,401.0,8.83,8.97,9.09,9.1,9.1,0,9.1,9.1,0,1.71,5917719984738398848,5.6034265,108137331.4944386,117588.46789948328,5.7107220000000005,71823495.15197247,102798.50503786806,5.4667673,52246963.4175825,85655.28797828512,,,,0.0,6.0,0.0,0.2699999999999996,0.2699999999999996,0.2699999999999996,32000000.0,0.0,7.505149978319906,0.0,0.9459607035775686,0.013279672719578459,3.9122752104988123,
83207,10894,370,4.25,0.14,61.0,0.0,118.0,150.0,221.0,92.0,296.0,68,22.0,335.0,95,146.0,2.54,2.53,2.5,2.4,2.7,68,2.3,2.8,95,2.54,1310284059747409920,3.8327022,552414894.8066566,1838849.043784359,3.90521,378853466.2093784,1423846.218917274,3.9070299,219763722.7120593,616295.2772117407,,,,178.0,26.0,26.0,0.16000000000000014,0.14000000000000012,0.16000000000000014,118000000.0,26000000.0,8.071882007306126,0.09569200448715716,0.40483371661993806,0.027357132718315094,4.037187370937113,
83243,6325,215,4.29,0.14,,,2707.0,3117.0,3208.0,2109.0,5922.0,68,631.0,7943.0,95,2688.0,1.18,1.17,1.13,1.1,1.3,68,1.0,1.3,95,1.17,5816800176089023744,7.910769500000001,12913340.401308302,2085.4598769396653,8.167815,7471867.803784608,6702.606436732757,7.529533,7815465.373989115,5359.8967377893705,2.3966,2.3870504,2.4061496,3215.0,598.0,598.0,0.1200000000000001,0.07999999999999985,0.1200000000000001,2707000000.0,598000000.0,9.432488255770506,0.09593945333511067,0.07188200730612536,0.04416554053253412,3.8010605298478555,0.37959555498109854
83274,6676,227,4.35,0.14,,,1675.0,1950.0,2144.0,1059.0,5012.0,68,259.0,7499.0,95,61.0,1.24,1.24,1.21,1.1,1.4,68,1.0,1.4,95,1.31,1306781324939399296,6.4502087,49575004.57247033,10474.232582951334,6.691948,29092173.39831753,42884.77815020082,6.118711,28660484.5339836,50587.58427288559,3.3481464,3.3422089,3.354084,3337.0,616.0,616.0,0.15999999999999992,0.1399999999999999,0.15999999999999992,1675000000.0,616000000.0,9.224014811372864,0.15971665722531528,0.09342168516223506,0.05603799766493568,3.824516328007209,0.5248044395607909
83294,6525,222,4.24,0.14,,,2088.0,2379.0,2476.0,1496.0,4870.0,68,434.0,7286.0,95,2104.0,1.24,1.24,1.21,1.1,1.3,68,1.0,1.4,95,1.27,5914993092799338112,8.339878,8697511.518869542,4037.007324546637,8.586508,5081032.563564536,6276.730192444371,7.981666000000001,5153492.332848039,5835.590766788028,3.0883238,3.069387,3.1072607000000003,2782.0,592.0,592.0,0.06000000000000005,0.1399999999999999,0.06000000000000005,2088000000.0,592000000.0,9.319730494330225,0.12313330138253115,0.09342168516223506,0.02101424912435091,3.814580516010319,0.489722828315572
83317,7219,245,4.08,0.14,,,598.0,760.0,1172.0,447.0,1585.0,68,92.0,1939.0,95,1333.0,1.47,1.47,1.46,1.4,1.5,68,1.3,1.6,95,1.57,1656523844747203840,6.089504,69110611.59548593,50291.571638239344,6.270729,42880877.77794747,81418.66029318295,5.8512206,36667364.54602327,113879.20290005552,5.835932700000001,5.820338700000001,5.8515267,987.0,151.0,151.0,0.030000000000000027,0.07000000000000006,0.030000000000000027,598000000.0,151000000.0,8.776701183988411,0.10966298790533614,0.16731733474817606,0.008863152691903105,3.8584770418133405,0.7661102749645325
83478,10272,349,4.24,0.14,39.0,0.0,160.0,205.0,303.0,132.0,375.0,68,33.0,410.0,95,198.0,2.35,2.34,2.31,2.2,2.4,68,2.2,2.6,95,2.35,4544581007015320576,5.9020753,82132712.5445179,50108.51593581626,5.917169599999999,59386448.76169353,106911.34369502748,5.917905,34483082.65637793,56628.502801218965,,,,215.0,28.0,28.0,0.04999999999999982,0.1499999999999999,0.04999999999999982,160000000.0,28000000.0,8.204119982655925,0.07600153433306905,0.37106786227173627,0.009240308125601069,4.011655010724778,
83491,6788,231,4.2,0.14,,,1834.0,1847.0,1804.0,1482.0,2301.0,68,1122.0,3548.0,95,1532.0,1.49,1.48,1.44,1.3,1.6,68,1.2,1.8,95,1.37,5976304987919824384,5.7915254,90936053.6481514,44671.39517534997,6.0211983,53960497.2900243,61824.20377383381,5.472729,51960850.52762564,68013.19305931807,13.620102,13.55796,13.682244,467.0,352.0,352.0,0.1100000000000001,0.18999999999999995,0.1100000000000001,1834000000.0,352000000.0,9.263399331334002,0.08335422989637112,0.17318626841227402,0.03206200873111257,3.8317418336456384,1.1341803599902232
83494,8101,275,4.36,0.14,,,427.0,535.0,718.0,336.0,1017.0,68,73.0,1223.0,95,18.0,1.71,1.7,1.66,1.6,1.8,68,1.5,1.9,95,1.68,1338021473942133376,6.0423856,72175874.53637342,35987.554698103166,6.1619453,47399867.11076011,103321.28558983194,5.893471,35267907.12066097,81418.01772886465,8.982678,8.949923,9.015434,590.0,91.0,91.0,0.09000000000000008,0.10999999999999988,0.09000000000000008,427000000.0,91000000.0,8.630427875025024,0.09255456171708644,0.23299611039215382,0.022857604310697482,3.9085386321719593,0.953405831905281
83594,9535,324,4.03,0.14,146.0,1.0,432.0,452.0,453.0,398.0,531.0,68,282.0,613.0,95,465.0,2.35,2.34,2.28,2.2,2.5,68,2.0,2.7,95,2.32,5963619647394377856,6.248203299999999,59712467.13653436,21384.892575180274,6.304412999999999,41570970.96729321,53008.05547656368,6.198257,26635761.86408834,35146.53854192129,,,,99.0,34.0,34.0,0.1499999999999999,0.1499999999999999,0.1499999999999999,432000000.0,34000000.0,8.635483746814913,0.034180584223867036,0.37106786227173627,0.027720924376803284,3.9793206973820245,
